Название;Описание;Артикул;Поставщик;Ссылка;Цена Each;Цена Case;НормализованноеНазвание
Methoxyacetic Acid For Synthesis;(2R 3R)-(+)-TARTARIC AC (100G);EM8.18531.0100;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM8.18531.0100;$40.00;$2,823.00;methoxyacetic acid for synthesis
METHYL 4-HYDROXYBENZ USP 5KG;Описание не найдено;EM1.06756.5000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.06756.5000;$896.00;Цена для Case не найдена;methyl 4-hydroxybenz usp 5kg
Methyl Orange (C.I. 13025) Indicator Acs,Reag. PH Eur;ERIOCHROME BLACK T (C.I (100G);EM1.03170.0100;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.03170.0100;$395.00;$4,738.00;methyl orange (c.i. 13025) indicator acs,reag. ph eur
Methyl Orange Solution 0.1% Indicator PH 3.1-4.4 (Red Yellow-Orange);DISULFINE BLUE VN 150 (C (25G);EM1.12144.0025;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.12144.0025;$320.00;$9,590.00;methyl orange solution 0.1% indicator ph 3.1-4.4 (red yellow-orange)
Methyl Red (C.I. 13020) Indicator Acs,Reag. PH Eur;3,5-PYROCATECHOLDISULFO (100G);EM1.01922.0100;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.01922.0100;$991.00;$11,389.00;methyl red (c.i. 13020) indicator acs,reag. ph eur
Methyl Red Sodium Salt (C.I. 13020) Water-Soluble Acs;METHYLTHYMOL BLUE SODIUM (1G);EM1.06084.0001;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.06084.0001;$411.00;$24,553.00;methyl red sodium salt (c.i. 13020) water-soluble acs
Methyl t-Butyl Ether;"tert-Butyl methyl ether; MTBE. CAS RN 1634-04-4. Formula Weight: 88.14. OmniSolv*, 99.5% min. by GC. For gas chromatography, residue analysis, HPLC, spectrophotometry. Subject to postal/shipping restrictions. 1L.";EM-MX0826-6;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM-MX0826-6;$176.00;$957.00;methyl t-butyl ether
Methyl t-Butyl Ether;"tert-Butyl methyl ether; MTBE. CAS RN 1634-04-4. Formula Weight: 88.14. OmniSolv*, 99.5% min. by GC. For gas chromatography, residue analysis, HPLC, spectrophotometry. Subject to postal/shipping restrictions. 4L.";EM-MX0826-1;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM-MX0826-1;$626.00;$2,389.00;methyl t-butyl ether
Methyl t-Butyl Ether;"tert-Butyl methyl ether; MTBE. CAS RN 1634-04-4. Formula Weight: 88.14. OmniSolv*, 99.5% min. by GC. For gas chromatography, residue analysis, HPLC, spectrophotometry. Subject to postal/shipping restrictions. 1L.";EM-MX0826-6;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM-MX0826-6;$176.00;$957.00;methyl t-butyl ether
Methyl t-Butyl Ether;"tert-Butyl methyl ether; MTBE. CAS RN 1634-04-4. Formula Weight: 88.14. OmniSolv*, 99.5% min. by GC. For gas chromatography, residue analysis, HPLC, spectrophotometry. Subject to postal/shipping restrictions. 4L.";EM-MX0826-1;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM-MX0826-1;$626.00;$2,389.00;methyl t-butyl ether
METHYL TERT BUTYL ETHER 20L;Описание не найдено;EM-MX0826-NP20;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM-MX0826-NP20;$1,628.87;Цена для Case не найдена;methyl tert butyl ether 20l
METHYL TERT BUTYL ETHER 20L;Описание не найдено;EM-MX0826-NP20;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM-MX0826-NP20;$1,628.87;Цена для Case не найдена;methyl tert butyl ether 20l
METHYL-TERT-BUTYL ETHER 100ML;Описание не найдено;EM-MX0824-7;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM-MX0824-7;$100.00;$550.00;methyl-tert-butyl ether 100ml
METHYLSULFOXIDE OMNI 20L NWPK;Описание не найдено;EM-MX1456-NP20;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM-MX1456-NP20;$8,279.00;Цена для Case не найдена;methylsulfoxide omni 20l nwpk
METHYLSULFOXIDE OMNI PECOAT 4L;Описание не найдено;EM-MX1456P-1;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM-MX1456P-1;$1,871.00;$6,371.00;methylsulfoxide omni pecoat 4l
METHYLSULFOXIDE OMNISOLV 1L;Описание не найдено;EM-MX1456P-6;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM-MX1456P-6;$943.00;$4,722.00;methylsulfoxide omnisolv 1l
Methylsulfoxide, Anhydrous, DriSolv;Methylsulfoxide, Anhydrous, DriSolv;EM-MX1457-7;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM-MX1457-7;$239.00;$1,317.00;methylsulfoxide, anhydrous, drisolv
Mevastatin, Sodium Salt;5mg. White solid. Carboxylate form of Mevastatin (VWR No. 80057-044) that is active in whole cells and in cell-free assays. Purity: >=98% by TLC.;80503-042;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=80503-042;$184.24;Цена для Case не найдена;mevastatin, sodium salt
MK571 SODIUM SALT 5MG;Описание не найдено;80602-566;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=80602-566;$147.80;Цена для Case не найдена;mk571 sodium salt 5mg
MolyBDatophosphoric Acid Hydrate for Analysis EMSURE* ACS, REAGENT PH EUR 100G;MOLYBDATOPHOSPHORIC ACI (100G);EM1.00532.0100;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00532.0100;$428.00;$5,247.00;molybdatophosphoric acid hydrate for analysis emsure* acs, reagent ph eur 100g
MolyBDatophosphoric Acid Hydrate for Analysis EMSURE* ACS, REAGENT PH EUR 100G;MOLYBDATOPHOSPHORIC ACI (100G);EM1.00532.0100;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00532.0100;$428.00;$5,247.00;molybdatophosphoric acid hydrate for analysis emsure* acs, reagent ph eur 100g
MolyBDatophosphoric Acid Hydrate for Analysis EMSURE* ACS, REAGENT PH EUR 100G;MOLYBDATOPHOSPHORIC ACI (100G);EM1.00532.0100;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00532.0100;$428.00;$5,247.00;molybdatophosphoric acid hydrate for analysis emsure* acs, reagent ph eur 100g
MolyBDatophosphoric Acid Hydrate for Analysis EMSURE* ACS, REAGENT PH EUR 25G;MOLYBDATOPHOSPHORIC ACID (25G);EM1.00532.0025;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00532.0025;$177.00;$7,212.00;molybdatophosphoric acid hydrate for analysis emsure* acs, reagent ph eur 25g
MolyBDatophosphoric Acid Hydrate for Analysis EMSURE* ACS, REAGENT PH EUR 25G;MOLYBDATOPHOSPHORIC ACID (25G);EM1.00532.0025;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00532.0025;$177.00;$7,212.00;molybdatophosphoric acid hydrate for analysis emsure* acs, reagent ph eur 25g
MolyBDatophosphoric Acid Hydrate for Analysis EMSURE* ACS, REAGENT PH EUR 25G;MOLYBDATOPHOSPHORIC ACID (25G);EM1.00532.0025;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00532.0025;$177.00;$7,212.00;molybdatophosphoric acid hydrate for analysis emsure* acs, reagent ph eur 25g
Molybdenum Icp Standard Traceable To Srm From Nist (Nh4)6Mo7O24 In H2O 1000 Mg/L Mo Certipur*;MOLYBDNM ICP STD 1000PPM 100ML;EM1.70334.0100;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.70334.0100;$108.00;Цена для Case не найдена;molybdenum icp standard traceable to srm from nist (nh4)6mo7o24 in h2o 1000 mg/l mo certipur*
Molybdenum Standard Solution;500ml Traceable To Srm From Nist (Nh4)6Mo7O24 In H2O 1000 Mg/I Mo Certipur*;EM1.70227.0500;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.70227.0500;$119.00;$1,379.00;molybdenum standard solution
Molybdenum Standard Solution;Traceable To Srm From Nist (Nh4)6Mo7O24 In H2O 1000 Mg/I Mo Certipur* 100ml;EM1.70227.0100;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.70227.0100;$88.00;Цена для Case не найдена;molybdenum standard solution
MOPS, Sodium, ULTROL Grade;( [3-(N-Morpholino)propanesulfonic acid, sodium] ). White solid. Purity: >= 98% by titration (dry basis). Heavy metals: <= 1 ppm. Absorbance (1.0 M, H2O, 260 nm): <0.05. pKa 7.2 at 20[degree] C. CAS 71119-22-7, M.W. 231.2.;80058-432;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=80058-432;$166.71;Цена для Case не найдена;mops, sodium, ultrol grade
Multi-Element Standard Ii . 100 Ppm;Ag, Al, B, Ba, Ca, CD, Cr, Cu, Fe,mg, Mn, Mo, Na, Ni, P, Certipur*;EM1.09469.0100;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09469.0100;$838.00;$12,271.00;multi-element standard ii . 100 ppm
Multi-Element Standard Iii Dissolved In Oil 900 Ppm;Ag, Al, B, Ba, Ca, CD, Cr, Cu, Fe,mg, . Certipur*;EM1.09479.0100;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09479.0100;Inquire for Price;Inquire for Price;multi-element standard iii dissolved in oil 900 ppm
Multi-Element Standard Vii;For Cation Chromatography 100mg/L: Nh4, Ba, Ca, K, Li, Na,mg, Mn, Sr Certipur*;EM1.10322.0100;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.10322.0100;$429.00;$20,073.00;multi-element standard vii
Murexide (Ammonium Purpurate) Metal Indicator Acs,Reag. PH Eur;METHYLTHYMOL BLUE SODIUM (5G);EM1.06084.0005;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.06084.0005;$453.00;$60,911.00;murexide (ammonium purpurate) metal indicator acs,reag. ph eur
N N-DIMETHYLFORMAMIDE 20L;Описание не найдено;EM-DX1727-NP20;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM-DX1727-NP20;$1,993.00;Цена для Case не найдена;n n-dimethylformamide 20l
N, N-Dimethylformamide;Emsure* N, N-Dimethylformamide for analysis, ACS, ISO, Reagent Ph Eur grade, Cas number: 68-12-2, Chemical Formula:HCON(CH3)2, 4l.;EM1.03053.4000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.03053.4000;$937.00;$3,741.00;n, n-dimethylformamide
N, N-Dimethylformamide;Emsure* N, N-Dimethylformamide for analysis, ACS, ISO, Reagent Ph Eur grade, Cas number: 68-12-2, Chemical Formula:HCON(CH3)2, 4l.;EM1.03053.4000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.03053.4000;$937.00;$3,741.00;n, n-dimethylformamide
N,N-Dimethylacetamide;"CAS RN 127-19-5. DriSolv*, 99.8% min. by GC. Appearance Clear, free from particulates; Color (APHA): 10 max.; Residue after Evaporation: 10 ppm max.; Water: 50 ppm max. Suitable for organic synthesis and anhydrous solvent applications. Packaged in a septum-sealed bottle.1L.";EM-DX1544-6;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM-DX1544-6;$423.00;$2,130.00;n,n-dimethylacetamide
N,N-Dimethylacetamide;Acetdimethylamide. CAS RN 127-19-5. Formula Weight: 87.12. Density: 0.95 kg/L. OMNISOLV*, 99.5% min. by GC. For spectrophotometry and GC. UV cut-off 270 nm. Certificate of Analysis on label. 4L.;EM-DX1543-1;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM-DX1543-1;$821.00;$3,042.00;n,n-dimethylacetamide
N,N-Dimethylformamide;"DMF; Formyldimethylamine. CAS RN 68-12-2. Formula Weight: 73.10. Guaranteed Reagent, 99.8% min. by GC. Meets ACS specifications. Subject to postal/shipping restrictions. 200L.";EM-DX1730-20;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM-DX1730-20;$9,448.00;Цена для Case не найдена;n,n-dimethylformamide
N,N-Dimethylformamide;"DMF; Formyldimethylamine. CAS RN 68-12-2. Formula Weight: 73.10. Guaranteed Reagent, 99.8% min. by GC. Meets ACS specifications. Subject to postal/shipping restrictions. 20L.";EM-DX1730-3;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM-DX1730-3;$2,391.00;Цена для Case не найдена;n,n-dimethylformamide
N,N-Dimethylformamide;"DMF; Formyldimethylamine. CAS RN 68-12-2. Formula Weight: 73.10. Guaranteed Reagent, 99.8% min. by GC. Meets ACS specifications. Subject to postal/shipping restrictions. 4L.";EM-DX1730-1;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM-DX1730-1;$700.00;$2,300.00;n,n-dimethylformamide
N,N-Dimethylformamide;"DMF; Formyldimethylamine. CAS RN 68-12-2. Formula Weight: 73.10. Guaranteed Reagent, 99.8% min. by GC. Meets ACS specifications. Subject to postal/shipping restrictions. 500mL.";EM-DX1730-6;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM-DX1730-6;$160.00;$850.00;n,n-dimethylformamide
N,N-Dimethylformamide;"CAS RN 68-12-2. Formula Weight: 73.09. Density: 0.95 kg/L. DriSolv* 99.8% min. by GC. Appearance Clear, free from particulates; Color (APHA): 10 max; Residue after Evaporation: 5 ppm max.; Water: 50 ppm max. For use in organic synthesis & anhydrous solvent applications. 4L.";EM-DX1727-1;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM-DX1727-1;$1,112.00;$3,876.00;n,n-dimethylformamide
N,N-Dimethylformamide;"CAS RN 68-12-2. Formula Weight: 73.09. Density: 0.95 kg/L. DriSolv* 99.8% min. by GC. Appearance Clear, free from particulates; Color (APHA): 10 max; Residue after Evaporation: 5 ppm max.; Water: 50 ppm max. For use in organic synthesis & anhydrous solvent applications. 4L.";EM-DX1727-1;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM-DX1727-1;$1,112.00;$3,876.00;n,n-dimethylformamide
N,N-Dimethylformamide;"CAS RN 68-12-2. Formula Weight: 73.09. Density: 0.95 kg/L. DriSolv* 99.8% min. by GC. Appearance Clear, free from particulates; Color (APHA): 10 max; Residue after Evaporation: 5 ppm max.; Water: 50 ppm max. For use in organic synthesis & anhydrous solvent applications. 1L.";EM-DX1727-6;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM-DX1727-6;$195.00;$1,065.00;n,n-dimethylformamide
N,N-Dimethylformamide for Analysis EMSURE* ACS,ISO,REAGENT PH EUR 1L;N,N-DIMETHYLFORMAMIDE FOR (1L);EM1.03053.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.03053.1000;$258.00;$1,495.00;n,n-dimethylformamide for analysis emsure* acs,iso,reagent ph eur 1l
N,N-Dimethylformamide for Analysis EMSURE* ACS,ISO,REAGENT PH EUR 1L;N,N-DIMETHYLFORMAMIDE FOR (1L);EM1.03053.1011;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.03053.1011;$235.00;$1,342.00;n,n-dimethylformamide for analysis emsure* acs,iso,reagent ph eur 1l
N,N-Dimethylformamide for Analysis EMSURE* ACS,ISO,REAGENT PH EUR 2. 5L;N,N-DIMETHYLFORMAMIDE F (2.5L);EM1.03053.2500;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.03053.2500;$553.00;$2,113.00;n,n-dimethylformamide for analysis emsure* acs,iso,reagent ph eur 2. 5l
N,N-Dimethylformamide for Analysis EMSURE* ACS,ISO,REAGENT PH EUR 25L;N,N-DIMETHYLFORMAMIDE FO (25L);EM1.03053.6025;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.03053.6025;$6,034.00;Цена для Case не найдена;n,n-dimethylformamide for analysis emsure* acs,iso,reagent ph eur 25l
N,N-Dimethylformamide for AnalysisEMSURE* ACS,ISO,REAGENT PH EUR 1L;N,N-DIMETHYLFORMAMIDE FOR (1L);EM1.03053.1011;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.03053.1011;$235.00;$1,342.00;n,n-dimethylformamide for analysisemsure* acs,iso,reagent ph eur 1l
N,N-Dimethylformamide for AnalysisEMSURE* ACS,ISO,REAGENT PH EUR 25L;N,N-DIMETHYLFORMAMIDE FO (25L);EM1.03053.6025;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.03053.6025;$6,034.00;Цена для Case не найдена;n,n-dimethylformamide for analysisemsure* acs,iso,reagent ph eur 25l
N,N-Dimethylformamide, Anhydrous, DriSolv;N,N-Dimethylformamide, Anhydrous, DriSolv;EM-DX1727-7;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM-DX1727-7;$88.00;$476.00;n,n-dimethylformamide, anhydrous, drisolv
N-Acetylneuraminic Acid, Synthetic;"(NANA; lactaminic acid; sialic acid). Off-white solid. PROTECT FROM LIGHT. HYGROSCOPIC. Purity: >= 98% by HPLC. Soluble in H2O. CAS 131-48-6, M.W. 309.3.";80055-610;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=80055-610;$278.86;Цена для Case не найдена;n-acetylneuraminic acid, synthetic
N-Amyl Alcohol (Pentan-1-Ol) for AnalysisEMSURE* 1L;N-AMYL ALCOHOL (PENTAN-1- (1L);EM1.00975.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00975.1000;$376.00;$2,150.00;n-amyl alcohol (pentan-1-ol) for analysisemsure* 1l
N-Amyl Alcohol (Pentan-1-Ol) for AnalysisEMSURE* 2. 5L;N-AMYL ALCOHOL (PENTAN- (2.5L);EM1.00975.2500;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.00975.2500;$714.00;$2,732.00;n-amyl alcohol (pentan-1-ol) for analysisemsure* 2. 5l
N-Butyl acetate;Emsure* n-Butyl acetate for analysis, Cas number: 123-86-4, Chemical Formula:CH3COO(CH2)3CH3, Solvent, 4ml.;EM1.09652.4000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09652.4000;$586.00;Цена для Case не найдена;n-butyl acetate
N-Butyl Acetate for AnalysisEMSURE* 1L;N-BUTYL ACETATE FOR ANALY (1L);EM1.09652.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09652.1000;$191.00;$1,086.00;n-butyl acetate for analysisemsure* 1l
N-Butyl Acetate for AnalysisEMSURE* 2. 5L;N-BUTYL ACETATE FOR ANA (2.5L);EM1.09652.2500;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09652.2500;$377.00;$1,421.00;n-butyl acetate for analysisemsure* 2. 5l
N-Butyl Acetate for AnalysisEMSURE* 2. 5L;N-BUTYL ACETATE FOR ANA (2.5L);EM1.09652.2500;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.09652.2500;$377.00;$1,421.00;n-butyl acetate for analysisemsure* 2. 5l
N-Heptane;Emsure* n-Heptane for analysis, Reagent Ph Eur grade, Cas number: 142-82-5, Chemical Formula:CH3(CH2)5CH3, Solvent, 4l.;EM1.04379.4000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.04379.4000;$641.00;$2,564.00;n-heptane
N-Heptane;Emsure* n-Heptane for analysis, Reagent Ph Eur grade, Cas number: 142-82-5, Chemical Formula:CH3(CH2)5CH3, Solvent, 4l.;EM1.04379.4000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.04379.4000;$641.00;$2,564.00;n-heptane
N-Heptane;Lichrosolv* n-Heptane for liquid chromatography, Cas number: 142-82-5, Chemical Formula:CH3(CH2)5CH3, Solvent, 1l.;EM1.04390.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.04390.1000;$332.00;$1,902.00;n-heptane
N-Heptane;Lichrosolv* n-Heptane for liquid chromatography, Cas number: 142-82-5, Chemical Formula:CH3(CH2)5CH3, Solvent, 2500ml.;EM1.04390.2500;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.04390.2500;$686.00;$2,620.00;n-heptane
N-Heptane for AnalysisEMSURE* REAGENT PH EUR 1L;N-HEPTANE FOR ANALYSIS EM (1L);EM1.04379.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.04379.1000;$209.00;$1,190.00;n-heptane for analysisemsure* reagent ph eur 1l
N-Heptane for AnalysisEMSURE* REAGENT PH EUR 1L;N-HEPTANE FOR ANALYSIS EM (1L);EM1.04379.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.04379.1000;$209.00;$1,190.00;n-heptane for analysisemsure* reagent ph eur 1l
N-Heptane for AnalysisEMSURE* REAGENT PH EUR 1L;N-HEPTANE FOR ANALYSIS EM (1L);EM1.04379.1000;MilliporeSigma;https://us.vwr.com/store/catalog/product.jsp?catalog_number=EM1.04379.1000;$209.00;$1,190.00;n-heptane for analysisemsure* reagent ph eur 1l
